,Customer_Id,Attrition_Flag,Customer_Age,Customer_Gender,Dependent_Count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,N-B_class_1,N-B_class_2,Marital_Status_0,Marital_Status_1,Marital_Status_2,Marital_Status_3
29,806624208,Existing Customer,0.09131437262064196,1,1.2773555077272845,2,Married,2,1,0.7628916764910365,1.3640311998637564,-2.2364574080799517,-2.179039978993475,-0.4339155216746169,0.13909960931337928,-0.4453848639366396,0.739,-1.0276407297669101,-1.338382032618137,0.9,-0.041870079661082235,-1.2678402301468474,1.2495351324802777,0.0,1.0,0.0,0.0
30,778348233,Existing Customer,0.8338260122336416,1,0.509985247236655,0,Married,4,1,-0.35911569160594153,-0.598216097694959,-0.2692728508615951,0.5952133269296169,-0.6575948054919196,0.7316818163920256,-0.7184081411451432,0.977,-1.029633574886451,-1.9056301008465386,2.571,1.3266772148282033,0.23285688026032456,-0.24474360283334096,0.0,1.0,0.0,0.0
31,712991808,Existing Customer,0.8338260122336416,1,-0.25738501325397467,1,Married,3,1,1.5108965885556886,-1.2522985302145309,2.68150398496594,-1.254288877019111,-0.6908384785789401,0.5719881703864216,-0.7383264052220231,1.323,-0.8707753496430651,-1.8619956340597386,1.6,1.4440860980015466,-0.43501935930670904,0.466817699696728,0.0,1.0,0.0,0.0
32,709029408,Existing Customer,-0.6511972669923576,1,1.2773555077272845,4,Married,3,1,0.014886764426384489,0.055866334824612805,-1.2528651294707736,-0.32953777504474707,0.021588846650185754,1.6634480484577814,-0.11711866647071215,1.726,-0.8727681947626058,-1.9492645676333389,1.667,-0.0528771624585832,-0.9109809055459375,0.8937544812152434,0.0,1.0,0.0,0.0
33,788658483,Existing Customer,0.8338260122336416,0,-0.25738501325397467,3,Married,1,1,0.26422173511460184,0.7099487673441847,-0.2692728508615951,0.5952133269296169,-0.6689328794255723,0.30803173070773726,-0.6944181877265806,1.75,-0.923443399230926,-1.7747267004861385,1.0,0.974450565308173,0.003345655443240156,-0.03127521207447828,0.0,1.0,0.0,0.0
34,787937058,Existing Customer,1.4525857119111412,1,-1.7921255342352338,4,Married,4,1,1.6355640738997972,1.3640311998637564,-0.2692728508615951,-0.32953777504474707,0.42139355079607344,0.5799068635767821,0.3729146480836878,0.519,-0.9576064584230519,-1.9492645676333389,0.714,-0.5922242195361299,-0.626684738765222,0.6091299602028998,0.0,1.0,0.0,0.0
35,715318008,Existing Customer,1.0813298921046415,0,-1.0247552737446042,3,Single,1,1,0.014886764426384489,0.055866334824612805,-0.2692728508615951,-1.254288877019111,-0.5731646821219043,0.867619382826548,-0.6453378243106223,0.51,-0.9245821678706635,-1.1202096986841366,0.483,0.9084080685231671,-0.8762407986734074,0.8937544812152434,0.0,0.0,1.0,0.0
36,713962233,Existing Customer,1.0813298921046415,0,0.509985247236655,4,Married,1,1,0.014886764426384489,1.3640311998637564,-0.2692728508615951,0.5952133269296169,-0.6265527001590065,1.3744157470096219,-0.7409675010112227,1.724,-0.7907768527015034,-1.3820164994049373,1.176,1.689910947145735,0.09252878811580069,-0.10243134232716918,0.0,1.0,0.0,0.0
37,785432733,Existing Customer,-0.5274453270568576,0,1.2773555077272845,2,Married,1,3,0.014886764426384489,-1.2522985302145309,0.7143194277475834,0.5952133269296169,0.7381991506121155,-1.658443744898461,0.8762634872419688,0.865,-1.0501314104017263,-2.036533501206939,1.2,-1.087542945423673,1.2086001321363087,-1.2409294263757535,0.0,1.0,0.0,0.0
38,715190283,Existing Customer,1.3288337719756413,0,-1.0247552737446042,4,Unknown,2,1,1.6355640738997972,-0.598216097694959,0.7143194277475834,-0.32953777504474707,-0.5564327671906887,-0.4891167171218894,-0.515483948008311,1.32,-0.9083547147544037,-1.7747267004861385,0.556,-0.2033072940244295,-0.11981539598715667,0.1110370484316935,0.0,0.0,0.0,1.0
40,827111283,Existing Customer,-0.1561895072503579,1,0.509985247236655,4,Single,4,1,0.6382241911469279,-1.2522985302145309,-0.2692728508615951,-0.32953777504474707,2.6087611928893923,-0.8956096342270633,2.682662961396578,1.042,-1.0094204315311097,-1.7747267004861385,0.474,-1.0215004486386672,-0.481106808858743,0.466817699696728,0.0,0.0,1.0,0.0
41,758551608,Existing Customer,0.5863221323626417,1,-0.25738501325397467,0,Married,2,1,1.0122266471792538,0.055866334824612805,-1.2528651294707736,-2.179039978993475,-0.2776042111329978,1.2503562203606402,-0.3817784736800838,0.803,-0.9416636974667265,-1.7747267004861385,0.556,0.21496185228060674,-1.1633648970572383,1.1783790022267968,0.0,1.0,0.0,0.0
42,773146383,Existing Customer,0.46257019242714176,0,-1.0247552737446042,3,Single,2,2,0.8875591618351452,-0.598216097694959,-0.2692728508615951,0.5952133269296169,0.9441558140088544,1.6634480484577814,0.8051739922493476,1.449,-0.8252246040535638,-1.5565543665521377,1.2,-0.5555339435444601,-0.19802871841085584,0.1821931786843844,0.0,0.0,1.0,0.0
43,778493808,Existing Customer,0.3388182524916418,1,0.509985247236655,2,Married,3,1,0.13955424977049316,0.7099487673441847,-0.2692728508615951,-1.254288877019111,-0.5306744244676332,-1.658443744898461,-0.39223281117899866,1.214,-0.8252246040535638,-1.6001888333389378,1.0,-1.087542945423673,-0.8292059564180626,0.8225983509617625,0.0,1.0,0.0,0.0
44,720572508,Existing Customer,-1.0224530867988575,0,1.2773555077272845,4,Single,0,1,-0.9824531183264849,-1.2522985302145309,0.7143194277475834,0.5952133269296169,0.1214299442989523,1.0537086728000205,0.03353383917154555,0.977,-1.0284948062467132,-1.992899034420139,0.917,-0.32071617719777307,0.9374891074144516,-0.95630490536341,0.0,0.0,1.0,0.0
45,712661433,Existing Customer,0.3388182524916418,1,1.2773555077272845,1,Single,4,1,-0.7331181476382675,-0.598216097694959,-0.2692728508615951,0.5952133269296169,2.838825023193606,-1.658443744898461,2.9762647766292614,1.621,-0.9140485579530913,-1.7747267004861385,1.333,-1.087542945423673,0.14801893216685846,-0.17358747258065008,0.0,0.0,1.0,0.0
46,789172683,Existing Customer,1.2050818320401413,1,-0.25738501325397467,6,Married,3,1,1.1368941325233626,1.3640311998637564,-0.2692728508615951,-2.179039978993475,-0.7093316477134415,0.22884479880413194,-0.7282022046967581,2.316,-0.8294949864525796,-1.8183611672729385,0.588,1.2092683316548598,-0.8896325150811082,0.8937544812152434,0.0,1.0,0.0,0.0
47,738406533,Existing Customer,1.5763376518466412,1,-1.0247552737446042,6,Married,2,1,2.0095665299321235,-0.598216097694959,-0.2692728508615951,-0.32953777504474707,-0.6801608749715196,1.0075162958562507,-0.7639670435088354,2.357,-0.8357582139711359,-1.8183611672729385,1.7,1.8219959407157464,-0.22117929198799807,0.2533493089378653,0.0,1.0,0.0,0.0
48,799723908,Existing Customer,-0.03243756731485797,1,0.509985247236655,2,Married,4,1,0.5135567058028192,0.055866334824612805,0.7143194277475834,0.5952133269296169,1.1812646611262119,0.23544370979609905,1.1612817411597536,0.787,-0.9786736782581963,-1.8183611672729385,0.8,-0.816034903085316,0.8512977411733991,-0.885148775110719,0.0,1.0,0.0,0.0
49,771490833,Existing Customer,0.7100740722981417,1,-1.0247552737446042,3,Single,4,1,0.5135567058028192,0.7099487673441847,-1.2528651294707736,-1.254288877019111,-0.43831865718283153,-0.03907098746973266,-0.43493052643772473,0.624,-1.0005949745731437,-1.251113099044537,0.6,-0.13726479723942372,-1.1065284581120018,1.107222871974106,0.0,0.0,1.0,0.0
50,720756708,Existing Customer,0.7100740722981417,0,0.509985247236655,0,Married,1,1,0.6382241911469279,1.3640311998637564,0.7143194277475834,-0.32953777504474707,-0.6720150742813226,0.3858988804129491,-0.7039921599624289,1.321,-0.790492160541569,-1.6874577669125381,1.143,1.0808523656840152,0.13897240033825214,-0.17358747258065008,0.0,1.0,0.0,0.0
52,711525033,Existing Customer,2.4426012313951406,0,-1.7921255342352338,2,Married,1,1,2.2589015006203406,-0.598216097694959,1.697911706356762,-0.32953777504474707,-0.6115820394310769,1.2173616654008048,-0.7129058582509774,1.224,-0.771133093666031,-1.338382032618137,1.923,1.433079015204046,-0.0307034958486798,0.039880918179002606,0.0,1.0,0.0,0.0
53,712813458,Existing Customer,0.3388182524916418,1,-0.25738501325397467,0,Married,5,1,0.014886764426384489,0.055866334824612805,-0.2692728508615951,-2.179039978993475,1.2148385693763484,1.6634480484577814,1.075776264984418,0.664,-0.9225893227511228,-1.4692854329785374,0.25,-0.6215764403294658,-0.9936890008703063,0.9649106114679342,0.0,1.0,0.0,0.0
55,717891558,Existing Customer,0.3388182524916418,0,1.2773555077272845,4,Unknown,1,1,0.014886764426384489,1.3640311998637564,1.697911706356762,-0.32953777504474707,-0.5976020841924955,1.2450770915670666,-0.701241018515346,0.678,-1.0256478846473696,-1.6001888333389378,0.6,1.3596984632207063,0.30145381058274917,-0.31589973308603186,0.0,0.0,0.0,1.0
56,716632758,Existing Customer,0.3388182524916418,0,0.509985247236655,4,Single,1,1,0.014886764426384489,-1.2522985302145309,-0.2692728508615951,-2.179039978993475,-0.6522009644943567,1.4602015899051943,-0.7737611070604504,0.75,-0.9564676897833144,-1.251113099044537,0.6,2.0054473206740955,-1.0120883644240781,1.036066741720625,0.0,0.0,1.0,0.0
57,768563658,Existing Customer,1.2050818320401413,1,-0.25738501325397467,1,Married,2,1,1.760231559243906,0.055866334824612805,-0.2692728508615951,0.5952133269296169,-0.4699111544542714,0.8227467880811717,-0.5383734448480405,1.107,-0.919742401151779,-1.7310922336993382,1.417,0.4607867014247948,0.07963569944668446,-0.10243134232716918,0.0,1.0,0.0,0.0
58,711427458,Existing Customer,-0.27994144718585784,0,2.0447257682179143,4,Married,0,1,-0.10978072091772419,0.055866334824612805,-1.2528651294707736,-0.32953777504474707,-0.27011888076903295,-0.36769675486969466,-0.23937939237907468,2.275,-0.9382473915475139,-1.9056301008465386,1.083,-0.5151746399536232,-0.917398956866862,0.8937544812152434,0.0,1.0,0.0,0.0
59,714091983,Existing Customer,-0.5274453270568576,1,-0.25738501325397467,2,Single,3,1,-0.23444820626183285,0.055866334824612805,1.697911706356762,0.5952133269296169,-0.5934191054596916,0.6551344488852071,-0.6478688744419385,0.69,-0.992623594094981,-1.8183611672729385,1.25,0.8386965441389944,1.2090987598748935,-1.2409294263757535,0.0,0.0,1.0,0.0
60,787584108,Existing Customer,1.0813298921046415,1,0.509985247236655,0,Married,4,1,1.3862291032115799,0.055866334824612805,-0.2692728508615951,0.5952133269296169,-0.582411266689155,1.002237167062677,-0.6658063166769188,0.901,-1.0128367374503222,-1.5565543665521377,0.833,1.0661762552873473,0.23285688026032456,-0.24474360283334096,0.0,1.0,0.0,0.0
62,711481533,Existing Customer,-0.8987011468633574,1,-1.0247552737446042,2,Divorced,3,1,-0.35911569160594153,0.7099487673441847,0.7143194277475834,0.5952133269296169,-0.3083160813027948,-0.007396214708290539,-0.30760770026672973,0.944,-0.9504891544246923,-1.7747267004861385,1.154,-0.3133781219994391,0.6438686019222044,-0.6716803843510664,1.0,0.0,0.0,0.0
63,710082708,Existing Customer,-0.27994144718585784,1,1.2773555077272845,5,Single,5,1,-0.4837831769500502,-1.2522985302145309,1.697911706356762,-0.32953777504474707,1.6765073274126514,1.1157384361245113,1.5829767021686152,0.997,-0.9618768408220677,-1.8619956340597386,0.733,-0.7646685166969782,0.5883072253370627,-0.6005242540983754,0.0,0.0,1.0,0.0
64,708155733,Existing Customer,0.8338260122336416,1,-0.25738501325397467,2,Single,5,1,1.0122266471792538,0.055866334824612805,-0.2692728508615951,-0.32953777504474707,0.661254357606065,0.49808036727638993,0.6195269674001959,0.989,-0.9581758427429207,-1.992899034420139,0.917,-0.6802808819161376,-0.534246279285045,0.5379738299494189,0.0,0.0,1.0,0.0
65,788979258,Existing Customer,0.5863221323626417,1,1.2773555077272845,1,Single,4,2,0.26422173511460184,0.055866334824612805,-1.2528651294707736,1.5199644289039809,2.838825023193606,0.34102628566757276,2.80954560493604,0.592,-0.9570370741031832,-1.6001888333389378,0.6,-0.9261057310603257,-0.22559570910117582,0.2533493089378653,0.0,0.0,1.0,0.0
66,807986133,Existing Customer,1.3288337719756413,1,-0.25738501325397467,3,Married,3,1,2.0095665299321235,0.7099487673441847,0.7143194277475834,0.5952133269296169,-0.23588450219266427,0.7396005095823861,-0.29748349974146476,0.62,-0.9399555445071202,-1.4692854329785374,0.667,-0.07489132805358492,0.7725857910111151,-0.7428365146045472,0.0,1.0,0.0,0.0
67,788730933,Existing Customer,-0.27994144718585784,0,-0.25738501325397467,1,Single,1,1,-1.9797930010793543,1.3640311998637564,0.7143194277475834,0.5952133269296169,-0.7312372468668092,0.278996522343082,-0.7542830256151037,1.004,-1.0028725118526187,-1.7747267004861385,0.556,1.4954524843898844,0.8931824712145057,-0.885148775110719,0.0,0.0,1.0,0.0
68,711314058,Existing Customer,0.3388182524916418,1,-0.25738501325397467,4,Married,3,1,-0.4837831769500502,-1.2522985302145309,-0.2692728508615951,-0.32953777504474707,-0.7749383667858394,-0.19744485127694325,-0.7582446692989031,1.715,-0.8497081298079208,-2.2547058351409395,2.4,1.3193391596298694,-0.5116655659805709,0.5379738299494189,0.0,1.0,0.0,0.0
69,717975333,Existing Customer,0.46257019242714176,1,-0.25738501325397467,6,Married,4,1,0.26422173511460184,1.3640311998637564,-0.2692728508615951,-0.32953777504474707,1.8243426021009572,0.09686657896478977,1.8157232685918256,1.072,-1.0868566990332618,-2.34197476871454,2.0,-0.8930844826678227,-0.14916320002956476,0.1821931786843844,0.0,1.0,0.0,0.0
70,715971108,Existing Customer,0.5863221323626417,1,1.2773555077272845,4,Single,5,1,0.7628916764910365,-0.598216097694959,-0.2692728508615951,0.5952133269296169,2.838825023193606,0.6683322708691414,2.7822542817809777,1.266,-0.8838711890000467,-1.2074786322577369,1.05,-0.9004225378661567,0.10770131787558919,-0.10243134232716918,0.0,0.0,1.0,0.0
71,720096558,Existing Customer,1.0813298921046415,0,-0.25738501325397467,4,Married,1,1,0.7628916764910365,0.7099487673441847,0.7143194277475834,0.5952133269296169,-0.7167068996897009,-0.293788951759663,-0.6919971832531476,0.758,-0.8867181105993905,-1.4256509661917374,0.286,0.6258929433873093,0.8324211196412674,-0.8139926448572381,0.0,1.0,0.0,0.0
72,719580033,Existing Customer,0.9575779521691415,1,-1.0247552737446042,4,Unknown,3,1,0.8875591618351452,0.055866334824612805,-0.2692728508615951,0.5952133269296169,-0.6403124986221773,1.0207141178401848,-0.7252309719339086,0.769,-0.9675706840207553,-2.0801679679937393,0.4,1.4734383187948825,-0.042456863972459624,0.039880918179002606,0.0,0.0,0.0,1.0
73,820582308,Existing Customer,-0.5274453270568576,1,2.0447257682179143,1,Married,4,1,0.13955424977049316,1.3640311998637564,-0.2692728508615951,-0.32953777504474707,1.5615854906482498,0.35818345424668724,1.5312552429634572,0.414,-0.9282831659498104,-1.4692854329785374,0.522,-0.8417180962794849,-0.4618027921221106,0.466817699696728,0.0,1.0,0.0,0.0
74,789973308,Existing Customer,-0.27994144718585784,1,-1.0247552737446042,3,Single,3,1,-0.10978072091772419,-0.598216097694959,0.7143194277475834,0.5952133269296169,1.715585155048056,0.8913754623976297,1.6407506725573553,1.312,-0.9433718504263328,-1.9492645676333389,1.182,-0.7976897650894811,0.6440822995244548,-0.6716803843510664,0.0,0.0,1.0,0.0
75,712876233,Existing Customer,0.8338260122336416,1,-0.25738501325397467,4,Single,4,1,0.014886764426384489,0.7099487673441847,0.7143194277475834,-0.32953777504474707,-0.3803073468621039,0.34102628566757276,-0.40862961420361255,0.857,-0.9581758427429207,-1.5565543665521377,0.435,-0.03453202446274826,-0.04117467835895644,0.039880918179002606,0.0,0.0,1.0,0.0
76,804595158,Existing Customer,-0.27994144718585784,0,1.2773555077272845,4,Single,1,1,0.014886764426384489,1.3640311998637564,1.697911706356762,-0.32953777504474707,-0.1900918929072322,1.6634480484577814,-0.3287364665803261,0.475,-1.0085663550513064,-1.992899034420139,1.875,0.2333069902764417,0.30145381058274917,-0.31589973308603186,0.0,0.0,1.0,0.0
77,714826758,Existing Customer,-1.1462050267343573,0,0.509985247236655,1,Single,1,1,-0.8577856329823762,0.055866334824612805,1.697911706356762,-0.32953777504474707,-0.1859089141744283,0.7184839944080914,-0.24576204053630693,0.751,-0.6592490748118185,-0.5093271636689348,0.966,-0.1482718800369247,0.3295906615457374,-0.31589973308603186,0.0,0.0,1.0,0.0
78,779058108,Existing Customer,0.3388182524916418,1,0.509985247236655,4,Divorced,3,1,-0.7331181476382675,1.3640311998637564,-1.2528651294707736,-0.32953777504474707,-0.681481815623984,0.7475192027727466,-0.7436085968004222,0.703,-0.9072159461146662,-1.992899034420139,0.353,1.5504878983773893,-0.9153332133784402,0.8937544812152434,1.0,0.0,0.0,0.0
